spiritCode,name_en,name_zh,brand_en,brand_zh,brandKey,hotelStatus,propertyType,gpCategory,city_en,city_zh,province_en,province_zh,address1_en,address1_zh,zipcode,latitude,longitude,phone,propertySiteURL_en,propertySiteURL_zh,bookableDate,openDate,checkinTime,checkoutTime,nonSmoking
TNHWI,The Westin Changbaishan Resort,长白山万达威斯汀度假酒店,Westin Hotels & Resorts,威斯汀酒店及度假村,WI,FULLY_BOOKABLE,resort,,Changbaishan,长白山,Jilin,吉林,"No. 333 Baiyun Road, Changbaishan International Resort",长白山国际度假区白云路 333 号,134504,42.101192,127.509324,+86 439 698 6999,https://www.marriott.com/en-us/hotels/tnhwi-the-westin-changbaishan-resort/overview/,https://www.marriott.com.cn/zh-cn/hotels/tnhwi-the-westin-changbaishan-resort/overview/,,2012-07-29,15:00,12:00,true
CGQCY,Courtyard by Marriott Changchun,长春保利万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Changchun,长春,Jilin,吉林,"No 7847 Xihu Avenue, Auto Economic and Technological Development Zone",汽车经济技术开发区西湖大路 7847 号,130000,43.82988,125.18961,+86 431 8295 5555,https://www.marriott.com/en-us/hotels/cgqcy-courtyard-changchun/overview/,https://www.marriott.com.cn/zh-cn/hotels/cgqcy-courtyard-changchun/overview/,,2022-06-30,14:00,12:00,true
CGQCF,Fairfield by Marriott Changchun Chaoyang,长春朝阳万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Changchun,长春,Jilin,吉林,"No.121,Renmin Avenue, Chaoyang District",朝阳区人民路121号,130024,43.842611,125.3251467,+86 431 8265 5999,https://www.marriott.com/en-us/hotels/cgqcf-fairfield-changchun-chaoyang/overview/,https://www.marriott.com.cn/zh-cn/hotels/cgqcf-fairfield-changchun-chaoyang/overview/,,2026-04-02,15:00,12:00,true
CGQJF,Fairfield by Marriott Changchun Jingyue High-Tech Zone,长春伟峰万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Changchun,长春,Jilin,吉林,"No.1946, Tulip Street, Jingyue District",净月区郁金香街1946号,130118,43.769845,125.416077,+86 431 8185 5777,https://www.marriott.com/en-us/hotels/cgqjf-fairfield-changchun-jingyue-high-tech-zone/overview/,https://www.marriott.com.cn/zh-cn/hotels/cgqjf-fairfield-changchun-jingyue-high-tech-zone/overview/,,2025-12-23,14:00,12:00,true
CGQUW,Four Points by Sheraton Changchun West,长春汽开区福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Changchun,长春,Jilin,吉林,"West Huancheng Road, Luyuan District",绿园区环城西路,130062,43.871429,125.240407,+86 431 8576 5666,https://www.marriott.com/en-us/hotels/cgquw-four-points-changchun-west/overview/,https://www.marriott.com.cn/zh-cn/hotels/cgquw-four-points-changchun-west/overview/,,2024-11-08,15:00,12:00,true
CGQFP,"Four Points by Sheraton Changchun, Hi-Tech Zone",长春高新益田福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Changchun,长春,Jilin,吉林,"No. 5666 Guigu Street, Hi-Tech Zone",高新区硅谷大街 5666 号,130000,43.80244487,125.2403579,+86 431 8186 1111,https://www.marriott.com/en-us/hotels/cgqfp-four-points-changchun-hi-tech-zone/overview/,https://www.marriott.com.cn/zh-cn/hotels/cgqfp-four-points-changchun-hi-tech-zone/overview/,,2016-08-16,15:00,12:00,true
CGQSI,Sheraton Changchun Jingyuetan Hotel,长春净月潭益田喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Changchun,长春,Jilin,吉林,"No. 1777, Yongshun Road, Jingyue District",净月区永顺路 1777 号,,43.770622,125.43198,+86 431 8181 1111,https://www.marriott.com/en-us/hotels/cgqsi-sheraton-changchun-jingyuetan-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/cgqsi-sheraton-changchun-jingyuetan-hotel/overview/,,2012-12-24,15:00,12:00,true
CGDSI,Sheraton Changde Wuling Hotel,常德武陵天济喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Changde,常德,Hunan,湖南,"No.899 Zaoguo Road, Wuling District",武陵区皂果路 899 号,415000,29.053239,111.681347,+86 736 788 8888,https://www.marriott.com/en-us/hotels/cgdsi-sheraton-changde-wuling-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/cgdsi-sheraton-changde-wuling-hotel/overview/,,2014-08-31,15:00,12:00,false
CSXCY,Courtyard by Marriott Changsha South,长沙中建万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,No 69 Zhengtangpo Road Yuhua District,雨花区正塘坡路69号,410004,28.11915800000001,113.00739300000009,+86 731 8598 9888,https://www.marriott.com/en-us/hotels/csxcy-courtyard-changsha-south/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxcy-courtyard-changsha-south/overview/,,2017-07-31,14:00,12:00,false
CSXNF,Fairfield By Marriott Ningxiang,宁乡万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,OPENING_SOON,hotel,,Changsha,长沙,Hunan,湖南,"Building 1, Intersection of Dongsheng Road and 3rd Ring Road, Economic and Technological Development Zone, Ningxiang",宁乡经济技术开发区东升路与三环路路口1栋,410699,28.281455,112.584919,+86 731 8585 9999,https://www.marriott.com/en-us/hotels/csxnf-fairfield-ningxiang/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxnf-fairfield-ningxiang/overview/,,2027-05-10,15:00,12:00,true
CSXTF,Fairfield by Marriott Changsha Tianxin,长沙天心万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"No 368, Section 1, Furong South Road, Tianxin District",天心区芙蓉南路一段 368 号,410000,28.135444,112.986167,+86 731 8968 5555,https://www.marriott.com/en-us/hotels/csxtf-fairfield-changsha-tianxin/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxtf-fairfield-changsha-tianxin/overview/,,2024-01-01,14:00,12:00,true
CSXYF,Fairfield by Marriott Changsha Yuelu,长沙岳麓万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"Jinxing Road No. 36 Wangchengpo St., Yuelu District",岳麓区望城坡街 36 号金星路,410000,28.198965,112.920325,+86 731 8229 3999,https://www.marriott.com/en-us/hotels/csxyf-fairfield-changsha-yuelu/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxyf-fairfield-changsha-yuelu/overview/,,2023-08-01,15:00,12:00,true
CSXFP,"Four Points by Sheraton Changsha, Meixi Lake",长沙步步高福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"A Zone No.1099 Fenglin 3rd Road, Yuelu District",岳麓区枫林三路 1099 号 A 区,410205,28.196146,112.861787,+86 731 8804 9999,https://www.marriott.com/en-us/hotels/csxfp-four-points-changsha-meixi-lake/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxfp-four-points-changsha-meixi-lake/overview/,,2017-12-08,15:00,12:00,false
CSXCT,"Four Points by Sheraton Changsha, Tianxin",长沙天心福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"179 Zhutang West Road, Tianxin District",天心区竹塘西路 179 号,410000,28.142341,112.989418,+86 731 8586 8888,https://www.marriott.com/en-us/hotels/csxct-four-points-changsha-tianxin/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxct-four-points-changsha-tianxin/overview/,,2024-04-17,15:00,12:00,true
CSXJC,JW Marriott Hotel Changsha,长沙建鸿达 JW 万豪酒店,JW Marriott,JW万豪酒店,JW,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"567 Furong Middle Road, Yuhua District",雨花区芙蓉中路 567 号,410000,28.1511347,112.9860753,+86 731 8329 9999,https://www.marriott.com/en-us/hotels/csxjc-jw-marriott-hotel-changsha/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxjc-jw-marriott-hotel-changsha/overview/,,2022-05-20,15:00,12:00,true
CSXLC,"Meixi Lake Hotel, a Luxury Collection Hotel, Changsha",长沙梅溪湖金茂豪华精选酒店,The Luxury Collection,豪华精选酒店,LC,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"1177 Huanhu Road, Meixi Lake, Yuelu District",岳麓区梅溪湖环湖路 1177 号,410006,28.195456,112.90429,+86 731 8869 8888,https://www.marriott.com/en-us/hotels/csxlc-meixi-lake-hotel-a-luxury-collection-hotel-changsha/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxlc-meixi-lake-hotel-a-luxury-collection-hotel-changsha/overview/,,2016-10-01,15:00,12:00,false
CSXER,"The Meixi Lake, Changsha Marriott Executive Apartments",长沙梅溪湖万豪行政公寓,Marriott Executive Apartments,万豪行政公寓,ER,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"No 32 Jinhu 7th Road, Meixi Lake Street, Yuelu District",岳麓区梅溪湖街道近湖七路 32 号,410006,28.178983,112.886745,+86 731 8888 0588,https://www.marriott.com/en-us/hotels/csxer-the-meixi-lake-changsha-marriott-executive-apartments/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxer-the-meixi-lake-changsha-marriott-executive-apartments/overview/,,2021-04-28,15:00,12:00,true
CSXCW,Changsha Marriott Hotel West,长沙岳麓万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,No. 18 Jinxing Middle Road,金星中路 18 号,410205,28.2053,112.9307,+86 731 8586 6666,https://www.marriott.com/en-us/hotels/csxcw-changsha-marriott-hotel-west/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxcw-changsha-marriott-hotel-west/overview/,,2025-07-09,15:00,12:00,true
CSXSI,Sheraton Changsha Hotel,长沙运达喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"Yunda International Plaza, 478 Furong Zhong Lu, Section 1",芙蓉中路一段 478 号运达国际广场,410005,28.2028619,112.9853273,+86 731 8488 8888,https://www.marriott.com/en-us/hotels/csxsi-sheraton-changsha-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxsi-sheraton-changsha-hotel/overview/,,2007-03-26,15:00,12:00,false
CSXXR,The St. Regis Changsha,长沙瑞吉酒店,St. Regis,瑞吉酒店,XR,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"Yunda Central Plaza, No. 289, Shawan Road, Yuhua District",运达中央广场，雨花区沙湾路 289 号,410000,28.169556,113.044209,+86 731 8968 8888,https://www.marriott.com/en-us/hotels/csxxr-the-st-regis-changsha/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxxr-the-st-regis-changsha/overview/,,2017-01-19,15:00,12:00,true
CSXWH,W Changsha,长沙 W 酒店,W Hotels,W 酒店,WH,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"Yunda Central Plaza, No.567 Changsha Avenue, Yuhua District",雨花区长沙大道 567 号运达中央广场,410129,28.1696983,113.0425479,+86 731 8225 8888,https://www.marriott.com/en-us/hotels/csxwh-w-changsha/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxwh-w-changsha/overview/,,2021-09-05,15:00,12:00,true
CSXSW,The Westin Changsha,长沙威斯汀酒店,Westin Hotels & Resorts,威斯汀酒店及度假村,WI,FULLY_BOOKABLE,hotel,,Changsha,长沙,Hunan,湖南,"No 419, Shaoshan Middle Road, Yuhua District",雨花区韶山中路419号,410007,28.158417,112.99525,+86 731 8463 3333,https://www.marriott.com/en-us/hotels/csxsw-the-westin-changsha/overview/,https://www.marriott.com.cn/zh-cn/hotels/csxsw-the-westin-changsha/overview/,,2025-12-29,14:00,12:00,false
WUXCF,Fairfield by Marriott Changshu Hi-Tech Zone,常熟高新区万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Changshu,常熟,Jiangsu,江苏,"No.55-57 Dongnan Avenue, Hi-Tech Zone",高新区东南大道 55-57 号,215500,31.600406,120.793422,+86 512 5299 1188,https://www.marriott.com/en-us/hotels/wuxcf-fairfield-changshu-hi-tech-zone/overview/,https://www.marriott.com.cn/zh-cn/hotels/wuxcf-fairfield-changshu-hi-tech-zone/overview/,,2024-09-01,15:00,12:00,true
CZXQL,"The QuchanInner Liyang, Autograph Collection",溧阳曲禅里酒店·傲途格精选,Autograph Collection,傲途格精选酒店,AK,OPENING_SOON,hotel,,Changzhou,常州,Jiangsu,江苏,"No.388, No.3666 Lijiayuan Village, Daibu Town, Liyang",溧阳市戴埠镇李家园村3666号388号,213335,31.1909754,119.5408278,+86 519 8786 6666,https://www.marriott.com/en-us/hotels/czxql-the-quchaninner-liyang-autograph-collection/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxql-the-quchaninner-liyang-autograph-collection/overview/,,2026-08-31,15:00,12:00,true
CZXYC,Courtyard by Marriott Changzhou China,常州万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"11 Shunping East Road, Zhenglu Town, Tianning District",天宁区郑陆镇舜平东路 11 号,,31.844918,120.174364,+86 519 6968 8888,https://www.marriott.com/en-us/hotels/czxyc-courtyard-changzhou-china/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxyc-courtyard-changzhou-china/overview/,,2024-06-27,15:00,12:00,true
CZXFJ,Fairfield by Marriott Changzhou Jintan,常州金坛万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"No 299 Jinshan Road, Xicheng Street, Jintan District",金坛区西城街道金山路 299 号,213251,31.717594,119.590535,+86 519 8218 8888,https://www.marriott.com/en-us/hotels/czxfj-fairfield-changzhou-jintan/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxfj-fairfield-changzhou-jintan/overview/,,2022-12-15,14:00,12:00,true
CZXLF,Fairfield by Marriott Changzhou Liyang,常州溧阳万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"No.98, Yongsheng Road, Kunlun Street, Liyang City",溧阳市昆仑街道永胜路98号,213300,31.45498,119.430728,+86 519 8710 9999,https://www.marriott.com/en-us/hotels/czxlf-fairfield-changzhou-liyang/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxlf-fairfield-changzhou-liyang/overview/,,2025-11-12,15:00,12:00,true
CZXFP,Four Points by Sheraton Changzhou Economic Development Zone,常州经开区福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"No. 159, Shuntong Road, Henglin Town, Wujin District Economic Development Zone",武进区经济开发区横林镇顺通路 159 号,213000,31.682178,120.097443,+86 519 8578 8888,https://www.marriott.com/en-us/hotels/czxfp-four-points-changzhou-economic-development-zone/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxfp-four-points-changzhou-economic-development-zone/overview/,,2024-08-16,14:00,12:00,true
CZXCM,Le Méridien Changzhou,常州艾美酒店,Le Méridien,艾美酒店,MD,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"56 Hehai East Road, Xinbei District",新北区河海东路56号,213000,31.817887,120.010633,+86 519 8208 8888,https://www.marriott.com/en-us/hotels/czxcm-le-meridien-changzhou/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxcm-le-meridien-changzhou/overview/,,2026-02-12,14:00,12:00,true
CZXMC,Changzhou Marriott Hotel,常州万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"No 1590 Long Jin Road, Xinbei District",新北区龙锦路 1590 号,213022,31.813378,119.973128,+86 519 6801 8888,https://www.marriott.com/en-us/hotels/czxmc-changzhou-marriott-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxmc-changzhou-marriott-hotel/overview/,,2015-11-27,14:00,12:00,true
CZXMJ,Changzhou Marriott Hotel Jintan,常州金坛万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"No 299 Jinshan Road, Xicheng Street, Jintan District",金坛区西城街道金山路 299 号,213251,31.717594,119.590535,+86 519 8238 8888,https://www.marriott.com/en-us/hotels/czxmj-changzhou-marriott-hotel-jintan/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxmj-changzhou-marriott-hotel-jintan/overview/,,2022-12-15,14:00,12:00,true
CZXBR,Renaissance Changzhou Wujin Hotel,常州星河万丽酒店,Renaissance Hotels,万丽酒店,BR,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"No. 689 Lanyue Road, Wujin District",武进区揽月路 689 号,213164,31.685109419622474,119.83814529276479,+86 519 8988 8888,https://www.marriott.com/en-us/hotels/czxbr-renaissance-changzhou-wujin-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxbr-renaissance-changzhou-wujin-hotel/overview/,,2022-07-08,14:00,12:00,true
CZXWS,Sheraton Changzhou Wujin Hotel,常州武进九洲喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"No. 1 West Yanzheng Avenue, Wujin District",武进区延政西大道 1 号,213168,31.69572,119.91255,+86 519 6996 8888,https://www.marriott.com/en-us/hotels/czxws-sheraton-changzhou-wujin-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxws-sheraton-changzhou-wujin-hotel/overview/,,2011-11-01,15:00,12:00,false
CZXSX,Sheraton Changzhou Xinbei Hotel,常州富力喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Changzhou,常州,Jiangsu,江苏,"No.88-1 Tong Jiang Zhong Road, Xinbei District",新北区通江中路 88-1 号,213022,31.816821,119.968431,+86 519 8158 8888,https://www.marriott.com/en-us/hotels/czxsx-sheraton-changzhou-xinbei-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/czxsx-sheraton-changzhou-xinbei-hotel/overview/,,2011-12-10,15:00,12:00,true
CTUAC,AC Hotel Chengdu North,成都 AC 酒店,AC Hotels,AC酒店,AR,FULLY_BOOKABLE,hotel,,Chengdu,成都,Sichuan,四川,"No 4228-2, Section 1, Beixing Avenue, Jinniu District",金牛区北星大道一段 4228-2 号,610083,30.766823,104.080387,+86 28 6137 8888,https://www.marriott.com/en-us/hotels/ctuac-ac-hotel-chengdu-north/overview/,https://www.marriott.com.cn/zh-cn/hotels/ctuac-ac-hotel-chengdu-north/overview/,,2024-04-20,14:00,12:00,true
CTUCS,Courtyard by Marriott Chengdu South,成都天投万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Chengdu,成都,Sichuan,四川,"No. 288 Expo City Road, Tianfu New Area",天府新区博览城路 288 号,610218,30.41889,104.0762,+86 28 6719 8888,https://www.marriott.com/en-us/hotels/ctucs-courtyard-chengdu-south/overview/,https://www.marriott.com.cn/zh-cn/hotels/ctucs-courtyard-chengdu-south/overview/,,2020-06-10,15:00,12:00,true
CTUFH,Fairfield by Marriott Chengdu Hi-Tech Zone,成都高新万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Chengdu,成都,Sichuan,四川,"NO.888, Jilong Road, High-Tech Zone",高新区吉龙路 888 号,610096,30.540781387518493,104.08743428426973,+86 28 8768 9999,https://www.marriott.com/en-us/hotels/ctufh-fairfield-chengdu-hi-tech-zone/overview/,https://www.marriott.com.cn/zh-cn/hotels/ctufh-fairfield-chengdu-hi-tech-zone/overview/,,2024-03-24,14:00,12:00,true
CTUTF,Fairfield by Marriott Chengdu Tianfu Square,成都天府广场万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Chengdu,成都,Sichuan,四川,"No 1 Section 3 Renmin South Road, Wuhou District",武侯区人民南路3段1号,610000,30.645758,104.066407,+86 28 6019 4333,https://www.marriott.com/en-us/hotels/ctutf-fairfield-chengdu-tianfu-square/overview/,https://www.marriott.com.cn/zh-cn/hotels/ctutf-fairfield-chengdu-tianfu-square/overview/,,2025-08-28,15:00,12:00,true
CTUEP,Four Points by Sheraton Chengdu East Station,成都东站福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Chengdu,成都,Sichuan,四川,"No.318, Bairihong West Road, Jinjiang District",锦江区百日红西路318号,610066,30.6022,104.146371,+86 28 8158 1777,https://www.marriott.com/en-us/hotels/ctuep-four-points-chengdu-east-station/overview/,https://www.marriott.com.cn/zh-cn/hotels/ctuep-four-points-chengdu-east-station/overview/,,2026-03-25,15:00,12:00,true
CTUFT,Four Points by Sheraton Chengdu Tianfu New Area,成都天府新区福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Chengdu,成都,Sichuan,四川,"No. 198, West 2nd Longxiang Street, Tianfu New Area",天府新区隆祥西二街 198 号,610000,30.433521,104.080598,+86 28 6759 6666,https://www.marriott.com/en-us/hotels/ctuft-four-points-chengdu-tianfu-new-area/overview/,https://www.marriott.com.cn/zh-cn/hotels/ctuft-four-points-chengdu-tianfu-new-area/overview/,,2020-07-25,14:00,12:00,false
CTUAF,"Four Points by Sheraton Chengdu, Anren",成都安仁福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Chengdu,成都,Sichuan,四川,"No.198 Ying Bin Road, Anren",安仁镇迎宾路 198 号,611331,30.506673,103.616683,+86 28 6782 6666,https://www.marriott.com/en-us/hotels/ctuaf-four-points-chengdu-anren/overview/,https://www.marriott.com.cn/zh-cn/hotels/ctuaf-four-points-chengdu-anren/overview/,,2016-01-31,15:00,12:00,false
